index,vehicle_id,speed,accuracy,humidity,visibility,rainfall,latency,voltage,temperature,cpu_load,storage,satellites,rsrp,edge_inference_ms,network_status,perception_confidence,obstacle_confidence,road_impact_g,latitude,longitude,weather,site,site_type
190,YC-SHUTTLE-MINIBUS-02,35.6,0.2,85.3,721,0.9,56,12.33,41.4,52.1,69.6,25,-81,25.6,5G在线,84.8,91.6,0.11,29.408653,105.891828,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
191,YC-SHUTTLE-MINIBUS-02,34.5,0.21,85.4,741,1.0,56,12.45,40.6,50.9,71.5,24,-86,25.1,5G在线,84.1,86.2,0.08,29.40868,105.891857,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
192,YC-SHUTTLE-MINIBUS-02,34.4,0.21,84.0,737,1.3,49,12.48,40.4,44.6,72.1,23,-85,24.3,5G在线,85.7,91.2,0.11,29.408707,105.891886,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
193,YC-SHUTTLE-MINIBUS-02,33.8,0.19,83.9,709,1.3,61,12.46,40.3,51.0,72.4,23,-79,22.0,5G在线,82.5,86.9,0.08,29.408734,105.891915,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
194,YC-SHUTTLE-MINIBUS-02,32.9,0.21,86.0,714,1.7,61,12.36,40.9,50.9,71.1,23,-79,23.7,5G在线,80.9,89.1,0.09,29.408761,105.891944,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
195,YC-SHUTTLE-MINIBUS-02,32.3,0.2,85.6,728,2.0,61,12.42,41.3,50.4,72.2,24,-85,22.0,5G在线,84.2,91.1,0.12,29.408788,105.891973,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
196,YC-SHUTTLE-MINIBUS-02,31.6,0.21,84.8,718,2.1,60,12.41,41.4,49.8,72.5,22,-80,22.4,5G在线,82.2,86.5,0.08,29.408815,105.892002,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
197,YC-SHUTTLE-MINIBUS-02,30.8,0.22,86.9,696,2.1,50,12.34,40.5,51.0,69.8,21,-84,28.0,5G在线,85.6,88.8,0.11,29.408842,105.89203,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
198,YC-SHUTTLE-MINIBUS-02,30.3,0.22,86.4,726,1.9,60,12.43,41.0,50.9,71.5,24,-80,23.6,5G在线,84.1,86.3,0.12,29.408869,105.892059,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
199,YC-SHUTTLE-MINIBUS-02,29.6,0.2,85.4,722,2.3,59,12.47,41.3,44.2,70.0,25,-82,26.7,5G在线,84.1,83.6,0.11,29.408896,105.892088,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
200,YC-SHUTTLE-MINIBUS-02,28.8,0.23,86.7,688,2.4,60,12.49,40.5,47.8,72.1,24,-81,21.3,5G在线,85.6,91.7,0.1,29.408923,105.892117,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
201,YC-SHUTTLE-MINIBUS-02,28.5,0.19,85.4,693,3.1,50,12.53,41.2,47.3,72.7,22,-84,24.8,5G在线,83.7,88.0,0.12,29.408951,105.892146,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
202,YC-SHUTTLE-MINIBUS-02,28.1,0.21,86.1,707,2.7,58,12.47,41.0,47.4,70.8,24,-87,21.9,5G在线,80.7,84.1,0.09,29.408978,105.892175,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
203,YC-SHUTTLE-MINIBUS-02,27.3,0.19,86.4,677,2.9,54,12.36,40.5,49.5,71.9,24,-81,23.4,5G在线,85.1,88.4,0.1,29.409005,105.892203,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
204,YC-SHUTTLE-MINIBUS-02,26.8,0.21,86.2,660,3.6,51,12.39,40.9,48.3,69.9,25,-80,26.3,5G在线,83.9,83.5,0.1,29.409032,105.892232,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
205,YC-SHUTTLE-MINIBUS-02,26.4,0.23,86.2,665,3.2,43,12.49,40.0,45.9,69.6,22,-78,26.5,5G在线,81.1,89.8,0.1,29.40906,105.892261,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
206,YC-SHUTTLE-MINIBUS-02,26.2,0.23,87.1,692,3.9,57,12.38,39.9,46.5,72.0,23,-83,29.3,5G在线,82.4,87.7,0.09,29.409087,105.89229,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
207,YC-SHUTTLE-MINIBUS-02,25.6,0.21,86.6,659,4.2,50,12.33,40.9,45.0,72.6,24,-85,30.3,5G在线,82.2,90.3,0.1,29.409114,105.892318,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
208,YC-SHUTTLE-MINIBUS-02,25.6,0.22,87.1,682,3.8,46,12.33,40.9,46.5,69.5,25,-83,26.6,5G在线,80.8,89.1,0.09,29.409142,105.892347,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
209,YC-SHUTTLE-MINIBUS-02,24.9,0.19,87.4,663,3.9,56,12.44,39.8,46.6,70.1,23,-85,27.8,5G在线,80.6,83.4,0.12,29.409169,105.892376,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
210,YC-SHUTTLE-MINIBUS-02,24.8,0.2,85.8,662,3.9,44,12.46,40.0,48.1,71.5,23,-86,21.9,5G在线,82.5,89.8,0.09,29.409173,105.892404,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
211,YC-SHUTTLE-MINIBUS-02,25.1,0.19,85.9,640,4.5,58,12.4,40.9,43.1,70.7,24,-86,30.4,5G在线,82.2,88.2,0.09,29.409174,105.892433,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
212,YC-SHUTTLE-MINIBUS-02,24.8,0.2,85.3,637,4.4,50,12.35,40.4,50.2,72.4,25,-80,22.9,5G在线,80.8,87.2,0.09,29.409175,105.892462,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
213,YC-SHUTTLE-MINIBUS-02,24.7,0.22,86.1,645,4.1,56,12.42,40.1,50.2,70.9,23,-84,21.8,5G在线,82.8,90.4,0.09,29.409176,105.89249,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
214,YC-SHUTTLE-MINIBUS-02,24.6,0.2,84.8,664,4.5,47,12.34,40.5,43.4,70.3,24,-82,30.2,5G在线,85.3,83.9,0.12,29.409177,105.892519,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
215,YC-SHUTTLE-MINIBUS-02,24.7,0.21,84.6,633,4.3,62,12.39,40.9,50.1,72.2,24,-78,28.8,5G在线,83.5,89.6,0.08,29.409179,105.892547,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
216,YC-SHUTTLE-MINIBUS-02,25.1,0.18,85.0,657,4.2,51,12.41,40.0,48.9,69.7,25,-84,26.1,5G在线,83.9,91.2,0.12,29.40918,105.892576,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
217,YC-SHUTTLE-MINIBUS-02,25.0,0.19,85.4,634,4.0,58,12.42,40.3,50.4,71.9,25,-80,24.8,5G在线,82.7,90.2,0.11,29.409181,105.892604,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
218,YC-SHUTTLE-MINIBUS-02,25.7,0.21,85.5,649,4.4,43,12.34,40.6,49.0,71.4,24,-81,23.1,5G在线,82.6,91.4,0.12,29.409182,105.892633,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
219,YC-SHUTTLE-MINIBUS-02,25.6,0.23,85.4,613,3.8,47,12.33,40.6,43.6,70.6,24,-79,23.6,5G在线,82.5,92.0,0.08,29.409183,105.892661,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
220,YC-SHUTTLE-MINIBUS-02,25.9,0.21,83.3,650,3.6,59,12.5,40.4,44.8,69.8,25,-86,28.8,5G在线,83.8,91.7,0.09,29.409184,105.892689,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
221,YC-SHUTTLE-MINIBUS-02,26.3,0.23,84.0,626,3.9,43,12.42,40.9,50.3,72.4,25,-84,25.0,5G在线,85.5,83.8,0.12,29.409185,105.892718,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
222,YC-SHUTTLE-MINIBUS-02,26.6,0.21,82.4,613,3.6,43,12.47,40.9,43.3,72.5,24,-85,30.4,5G在线,82.7,89.2,0.09,29.409186,105.892746,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
223,YC-SHUTTLE-MINIBUS-02,27.2,0.18,82.5,621,3.5,61,12.49,40.9,48.3,69.7,23,-81,30.1,5G在线,81.2,83.8,0.09,29.409188,105.892774,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
224,YC-SHUTTLE-MINIBUS-02,27.1,0.2,84.0,634,3.3,59,12.4,40.5,45.1,69.4,25,-80,29.9,5G在线,84.8,89.1,0.09,29.409189,105.892802,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
225,YC-SHUTTLE-MINIBUS-02,28.0,0.23,83.7,637,2.9,56,12.34,41.1,43.7,70.2,25,-84,26.5,5G在线,83.1,88.8,0.1,29.40919,105.892831,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
226,YC-SHUTTLE-MINIBUS-02,28.1,0.23,81.5,626,3.0,64,12.4,41.0,46.9,70.7,21,-86,22.7,5G在线,82.8,85.6,0.11,29.409191,105.892859,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
227,YC-SHUTTLE-MINIBUS-02,28.4,0.19,83.4,623,2.6,53,12.46,40.6,49.8,70.3,21,-85,28.4,5G在线,82.3,92.0,0.12,29.409192,105.892887,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
228,YC-SHUTTLE-MINIBUS-02,28.5,0.22,81.2,649,2.3,62,12.44,40.7,46.0,71.5,22,-83,25.5,5G在线,85.3,90.0,0.08,29.409194,105.892915,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
229,YC-SHUTTLE-MINIBUS-02,29.0,0.2,81.3,642,1.9,54,12.34,40.3,44.5,72.0,25,-84,29.5,5G在线,85.8,89.6,0.1,29.409195,105.892943,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
230,YC-SHUTTLE-MINIBUS-02,28.8,0.2,82.0,621,2.4,44,12.35,40.0,47.2,72.4,23,-80,24.4,5G在线,84.4,83.5,0.11,29.409196,105.892971,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
231,YC-SHUTTLE-MINIBUS-02,29.5,0.22,81.4,617,2.2,54,12.49,40.3,46.4,71.1,24,-85,26.3,5G在线,85.3,83.1,0.09,29.409198,105.892999,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
232,YC-SHUTTLE-MINIBUS-02,29.4,0.19,81.1,629,2.0,51,12.46,40.2,48.6,70.1,22,-85,30.5,5G在线,85.5,91.4,0.11,29.409199,105.893027,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
233,YC-SHUTTLE-MINIBUS-02,29.5,0.23,82.5,635,1.4,55,12.36,40.6,45.0,71.8,22,-81,28.6,5G在线,83.8,84.1,0.09,29.4092,105.893055,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
234,YC-SHUTTLE-MINIBUS-02,30.1,0.19,81.1,649,1.1,58,12.52,40.5,45.4,71.5,21,-80,30.2,5G在线,83.0,84.5,0.1,29.409201,105.893083,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
235,YC-SHUTTLE-MINIBUS-02,30.3,0.19,80.5,633,1.6,60,12.46,41.1,51.2,71.4,25,-85,27.0,5G在线,85.3,86.4,0.09,29.409203,105.893111,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
236,YC-SHUTTLE-MINIBUS-02,29.8,0.23,81.4,637,0.9,45,12.34,40.2,43.4,69.4,21,-84,22.1,5G在线,81.5,90.4,0.09,29.409204,105.893139,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
237,YC-SHUTTLE-MINIBUS-02,30.4,0.22,81.8,641,1.4,56,12.45,40.9,48.5,72.2,23,-79,27.0,5G在线,85.1,91.9,0.09,29.409205,105.893166,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
238,YC-SHUTTLE-MINIBUS-02,29.9,0.22,82.2,667,1.1,56,12.4,40.3,50.3,71.2,24,-79,30.2,5G在线,81.6,85.6,0.08,29.409207,105.893194,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
239,YC-SHUTTLE-MINIBUS-02,30.0,0.18,82.1,671,1.5,51,12.45,40.8,50.9,69.7,21,-81,24.3,5G在线,82.5,89.5,0.08,29.409208,105.893222,小雨,重庆永川 · 凤凰湖产业园道路测试段,产业园道路 / 路口汇入 / 缓丘起伏
